name,loc,year,env,Yield.Mg.ha
W10128-1,MI,2015,MI_2015,41.59
W9891-1,MI,2015,MI_2015,21.86
W9891-1,MI,2015,MI_2015,38.86
W9905-3,MI,2015,MI_2015,36.43
W9905-3,MI,2015,MI_2015,37.95
W9905-7,MI,2015,MI_2015,34.91
W9905-7,MI,2015,MI_2015,41.59
W9968-5,MI,2015,MI_2015,53.74
W9968-5,MI,2015,MI_2015,59.2
A00188-3C,NY,2012,NY_2012,38.46
A00188-3C,NY,2012,NY_2012,48.96
A01143-3C,NY,2012,NY_2012,38.46
A01143-3C,NY,2012,NY_2012,41.96
A03440-2C,NY,2012,NY_2012,27.97
A07117-2C,NY,2012,NY_2012,17.48
AC00206-2W,NY,2012,NY_2012,27.97
AC00206-2W,NY,2012,NY_2012,31.47
AC01151-5W,NY,2012,NY_2012,31.47
AC01151-5W,NY,2012,NY_2012,34.97
AC03452-2W,NY,2012,NY_2012,41.96
AC03452-2W,NY,2012,NY_2012,52.45
AC05153-1W,NY,2012,NY_2012,20.98
AC05153-1W,NY,2012,NY_2012,38.46
Accumulator,NY,2012,NY_2012,48.96
Accumulator,NY,2012,NY_2012,48.96
AF4157-6,NY,2012,NY_2012,31.47
AF4157-6,NY,2012,NY_2012,34.97
AF4442-4,NY,2012,NY_2012,31.47
AF4552-5,NY,2012,NY_2012,45.46
AF4573-2,NY,2012,NY_2012,38.46
AF4640-1,NY,2012,NY_2012,41.96
AF4648-2,NY,2012,NY_2012,31.47
AF4648-2,NY,2012,NY_2012,41.96
AF4736-10,NY,2012,NY_2012,41.96
AF4740-1,NY,2012,NY_2012,45.46
AF4747-5,NY,2012,NY_2012,34.97
AF4971-3,NY,2012,NY_2012,41.96
AF4975-3,NY,2012,NY_2012,34.97
Atlantic,NY,2012,NY_2012,41.96
Atlantic,NY,2012,NY_2012,41.96
CO00270-7W,NY,2012,NY_2012,27.97
CO00270-7W,NY,2012,NY_2012,38.46
CO02024-9W,NY,2012,NY_2012,41.96
CO02024-9W,NY,2012,NY_2012,52.45
CO02033-1W,NY,2012,NY_2012,31.47
CO02033-1W,NY,2012,NY_2012,34.97
CO03243-3W,NY,2012,NY_2012,48.96
CO03243-3W,NY,2012,NY_2012,55.95
CO05061-2P,NY,2012,NY_2012,24.48
CO05061-2P,NY,2012,NY_2012,31.47
CO05061-6W,NY,2012,NY_2012,31.47
CO05061-6W,NY,2012,NY_2012,38.46
Lamoka,NY,2012,NY_2012,24.48
Lamoka,NY,2012,NY_2012,31.47
Manistee,NY,2012,NY_2012,20.98
Manistee,NY,2012,NY_2012,24.48
MegaChip,NY,2012,NY_2012,31.47
MegaChip,NY,2012,NY_2012,34.97
MSH228-6,NY,2012,NY_2012,48.96
MSH228-6,NY,2012,NY_2012,48.96
MSL007-B,NY,2012,NY_2012,27.97
MSL007-B,NY,2012,NY_2012,34.97
MSM246-B,NY,2012,NY_2012,24.48
MSM246-B,NY,2012,NY_2012,27.97
MSP239-1,NY,2012,NY_2012,31.47
MSP270-1,NY,2012,NY_2012,20.98
MSQ035-3,NY,2012,NY_2012,24.48
MSQ035-3,NY,2012,NY_2012,27.97
MSQ086-3,NY,2012,NY_2012,31.47
MSQ086-3,NY,2012,NY_2012,34.97
MSQ089-1,NY,2012,NY_2012,31.47
MSQ089-1,NY,2012,NY_2012,31.47
MSQ492-2,NY,2012,NY_2012,31.47
MSR036-5,NY,2012,NY_2012,34.97
MSR036-5,NY,2012,NY_2012,41.96
MSR058-1,NY,2012,NY_2012,20.98
MSR058-1,NY,2012,NY_2012,34.97
MSR127-2,NY,2012,NY_2012,41.96
MSR127-2,NY,2012,NY_2012,45.46
MSR128-4Y,NY,2012,NY_2012,27.97
MSR128-4Y,NY,2012,NY_2012,34.97
MSR148-4,NY,2012,NY_2012,41.96
MSR148-4,NY,2012,NY_2012,48.96
MSR157-1Y,NY,2012,NY_2012,24.48
MSR157-1Y,NY,2012,NY_2012,31.47
MSR169-8Y,NY,2012,NY_2012,17.48
MSR169-8Y,NY,2012,NY_2012,24.48
MSS108-1,NY,2012,NY_2012,45.46
MSS165-2Y,NY,2012,NY_2012,34.97
MSS165-2Y,NY,2012,NY_2012,34.97
MSS206-2,NY,2012,NY_2012,45.46
MSS297-3,NY,2012,NY_2012,20.98
MSS297-3,NY,2012,NY_2012,31.47
MSS428-2,NY,2012,NY_2012,45.46
MST096-2Y,NY,2012,NY_2012,41.96
MST184-3,NY,2012,NY_2012,31.47
MST186-1Y,NY,2012,NY_2012,20.98
MST229-1,NY,2012,NY_2012,24.48
MST412-3,NY,2012,NY_2012,27.97
MSW163-3,NY,2012,NY_2012,10.49
MSW293-1,NY,2012,NY_2012,41.96
MSW450-1,NY,2012,NY_2012,27.97
NDA081453CAB-2C,NY,2012,NY_2012,34.97
NY148,NY,2012,NY_2012,41.96
NY148,NY,2012,NY_2012,45.46
NY152,NY,2012,NY_2012,34.97
NY152,NY,2012,NY_2012,34.97
NY153,NY,2012,NY_2012,38.46
NY153,NY,2012,NY_2012,41.96
NY154,NY,2012,NY_2012,45.46
NY154,NY,2012,NY_2012,55.95
NY156,NY,2012,NY_2012,38.46
NYJ112-2,NY,2012,NY_2012,38.46
NYJ15-7,NY,2012,NY_2012,45.46
NYJ2-29,NY,2012,NY_2012,34.97
Snowden,NY,2012,NY_2012,34.97
Snowden,NY,2012,NY_2012,41.96
W6609-3,NY,2012,NY_2012,27.97
W6609-3,NY,2012,NY_2012,34.97
W8539-2Y,NY,2012,NY_2012,41.96
W8539-2Y,NY,2012,NY_2012,59.45
W8615-5,NY,2012,NY_2012,38.46
W8615-5,NY,2012,NY_2012,45.46
W8822-1,NY,2012,NY_2012,38.46
W8822-1,NY,2012,NY_2012,41.96
W8832-1Y,NY,2012,NY_2012,24.48
W8832-1Y,NY,2012,NY_2012,34.97
W8867-5,NY,2012,NY_2012,34.97
W8867-5,NY,2012,NY_2012,45.46
W8867-7,NY,2012,NY_2012,24.48
W8867-7,NY,2012,NY_2012,38.46
W9200-13,NY,2012,NY_2012,34.97
W9252-7,NY,2012,NY_2012,31.47
W9281-14,NY,2012,NY_2012,27.97
W9301-5,NY,2012,NY_2012,27.97
W9304-2,NY,2012,NY_2012,34.97
W9306-1,NY,2012,NY_2012,41.96
A00188-3C,NY,2013,NY_2013,38.46
A00188-3C,NY,2013,NY_2013,52.45
A01143-3C,NY,2013,NY_2013,45.46
A01143-3C,NY,2013,NY_2013,52.45
Accumulator,NY,2013,NY_2013,59.45
Accumulator,NY,2013,NY_2013,59.45
AF4157-6,NY,2013,NY_2013,34.97
AF4157-6,NY,2013,NY_2013,52.45
AF4552-5,NY,2013,NY_2013,34.97
AF4552-5,NY,2013,NY_2013,52.45
AF4573-2,NY,2013,NY_2013,62.94
AF4573-2,NY,2013,NY_2013,66.44
AF4648-2,NY,2013,NY_2013,55.95
AF4648-2,NY,2013,NY_2013,59.45
AF4736-10,NY,2013,NY_2013,34.97
AF4740-1,NY,2013,NY_2013,48.96
